season,zone,LST_C
Winter,Rural,33.870500000000035
Winter,Rural,34.028000000000034
Winter,Rural,33.76250000000003
Winter,Rural,34.40800000000004
Winter,Rural,34.57800000000004
Winter,Rural,29.358500000000028
Winter,Rural,28.80600000000004
Winter,Rural,28.855000000000025
Winter,Rural,29.44700000000003
Winter,Rural,30.732500000000034
Winter,Rural,31.781000000000017
Winter,Rural,32.20350000000003
Winter,Rural,32.603500000000025
Winter,Rural,33.07100000000003
Winter,Rural,33.36450000000002
Winter,Rural,33.14600000000003
Winter,Rural,32.96800000000003
Winter,Rural,33.81300000000003
Winter,Rural,35.026000000000025
Winter,Rural,34.92950000000003
Winter,Rural,34.253500000000024
Winter,Rural,33.897000000000034
Winter,Rural,30.42700000000002
Winter,Rural,30.258000000000028
Winter,Rural,29.47450000000004
Winter,Rural,29.19250000000003
Winter,Rural,29.738500000000034
Winter,Rural,30.858500000000028
Winter,Rural,32.057000000000045
Winter,Rural,32.95600000000004
Winter,Rural,33.25850000000004
Winter,Rural,32.973500000000044
Winter,Rural,32.908000000000015
Winter,Rural,32.94300000000001
Winter,Rural,33.00750000000003
Winter,Rural,33.147000000000034
Winter,Rural,33.12900000000002
Winter,Rural,34.39100000000003
Winter,Rural,35.24500000000004
Winter,Rural,35.89950000000003
Winter,Rural,35.87250000000002
Winter,Rural,35.04150000000003
Winter,Rural,34.47100000000004
Winter,Rural,34.52850000000002
Winter,Rural,34.535500000000035
Winter,Rural,31.291000000000018
Winter,Rural,30.490500000000033
Winter,Rural,30.099500000000024
Winter,Rural,30.852000000000025
Winter,Rural,31.902000000000033
Winter,Rural,32.15600000000002
Winter,Rural,32.503500000000024
Winter,Rural,33.32150000000003
Winter,Rural,33.36000000000003
Winter,Rural,33.11150000000002
Winter,Rural,32.87700000000004
Winter,Rural,32.772500000000036
Winter,Rural,33.363000000000014
Winter,Rural,33.87500000000003
Winter,Rural,33.685000000000024
Winter,Rural,33.701000000000036
Winter,Rural,34.173500000000026
Winter,Rural,34.879500000000036
Winter,Rural,35.16050000000003
Winter,Rural,34.57500000000003
Winter,Rural,33.84250000000004
Winter,Rural,33.67750000000001
Winter,Rural,30.012051282051306
Winter,Rural,30.07650000000003
Winter,Rural,30.095500000000026
Winter,Rural,31.20650000000004
Winter,Rural,31.720000000000027
Winter,Rural,31.549500000000023
Winter,Rural,31.33050000000003
Winter,Rural,31.97900000000003
Winter,Rural,33.107000000000035
Winter,Rural,33.193000000000026
Winter,Rural,32.343500000000034
Winter,Rural,32.52250000000002
Winter,Rural,33.26050000000002
Winter,Rural,33.35800000000002
Winter,Rural,32.96900000000004
Winter,Rural,33.46400000000004
Winter,Rural,34.39150000000002
Winter,Rural,34.259500000000024
Winter,Rural,33.52500000000004
Winter,Rural,33.22300000000003
Winter,Rural,33.48550000000003
Winter,Rural,34.122500000000024
Winter,Rural,34.45700000000003
Winter,Rural,34.21050000000004
Winter,Rural,33.61000000000003
Winter,Rural,33.37200000000003
Winter,Rural,30.031000000000027
Winter,Rural,30.093000000000018
Winter,Rural,30.285000000000025
Winter,Rural,30.347500000000032
Winter,Rural,30.164000000000026
Winter,Rural,30.12050000000003
Winter,Rural,30.20700000000003
Winter,Rural,31.743500000000033
Winter,Rural,32.39650000000003
Winter,Rural,32.370500000000035
Winter,Rural,32.19050000000002
Winter,Rural,32.15600000000003
Winter,Rural,32.75900000000003
Winter,Rural,33.615500000000026
Winter,Rural,33.757000000000026
Winter,Rural,32.744000000000035
Winter,Rural,31.729000000000042
Winter,Rural,32.477000000000025
Winter,Rural,33.514000000000024
Winter,Rural,33.62450000000003
Winter,Rural,33.02250000000002
Winter,Rural,32.84400000000003
Winter,Rural,33.91450000000003
Winter,Rural,34.52850000000002
Winter,Rural,33.83500000000002
Winter,Rural,32.800000000000026
Winter,Rural,32.17450000000002
Winter,Rural,32.27550000000004
Winter,Rural,33.18200000000003
Winter,Rural,34.09200000000003
Winter,Rural,34.03700000000003
Winter,Rural,29.825000000000028
Winter,Rural,30.049000000000024
Winter,Rural,30.178500000000025
Winter,Rural,30.830000000000023
Winter,Rural,31.11800000000004
Winter,Rural,31.62500000000002
Winter,Rural,32.45850000000003
Winter,Rural,33.071000000000026
Winter,Rural,32.95650000000002
Winter,Rural,32.74650000000005
Winter,Rural,33.19050000000002
Winter,Rural,34.02250000000002
Winter,Rural,34.17200000000002
Winter,Rural,31.608000000000025
Winter,Rural,31.12850000000002
Winter,Rural,32.27550000000004
Winter,Rural,33.08000000000003
Winter,Rural,32.79300000000004
Winter,Rural,32.387000000000036
Winter,Rural,33.05300000000003
Winter,Rural,34.207500000000024
Winter,Rural,34.17100000000003
Winter,Rural,33.085000000000036
Winter,Rural,32.07500000000003
Winter,Rural,32.04100000000004
Winter,Rural,32.84500000000002
Winter,Rural,33.68450000000003
Winter,Rural,34.02300000000004
Winter,Rural,29.494500000000027
Winter,Rural,29.876500000000032
Winter,Rural,30.16900000000003
Winter,Rural,30.79450000000002
Winter,Rural,31.498500000000043
Winter,Rural,31.831500000000027
Winter,Rural,32.46300000000002
Winter,Rural,32.81850000000003
Winter,Rural,32.38550000000003
Winter,Rural,32.33750000000003
Winter,Rural,32.633000000000024
Winter,Rural,32.889500000000034
Winter,Rural,33.13400000000003
Winter,Rural,33.19950000000002
Winter,Rural,34.32850000000003
Winter,Rural,33.541500000000035
Winter,Rural,31.976500000000026
Winter,Rural,30.66700000000003
Winter,Rural,30.78850000000002
Winter,Rural,31.67300000000004
Winter,Rural,31.980500000000042
Winter,Rural,32.13750000000003
Winter,Rural,32.99550000000002
Winter,Rural,34.00600000000003
Winter,Rural,34.461500000000036
Winter,Rural,33.68550000000003
Winter,Rural,32.49250000000002
Winter,Rural,31.954000000000036
Winter,Rural,32.52050000000003
Winter,Rural,33.22100000000002
Winter,Rural,29.134000000000025
Winter,Rural,29.542000000000037
Winter,Rural,30.15950000000002
Winter,Rural,30.720500000000037
Winter,Rural,31.56700000000003
Winter,Rural,32.833500000000036
Winter,Rural,33.97550000000004
Winter,Rural,33.49150000000004
Winter,Rural,33.20450000000004
Winter,Rural,33.06050000000003
Winter,Rural,32.48050000000003
Winter,Rural,33.09350000000002
Winter,Rural,33.78650000000002
Winter,Rural,32.95450000000003
Winter,Rural,32.02700000000004
Winter,Rural,30.98600000000003
Winter,Rural,30.52000000000002
Winter,Rural,30.857500000000027
Winter,Rural,31.31250000000002
Winter,Rural,31.749000000000024
Winter,Rural,32.98050000000002
Winter,Rural,34.11450000000002
Winter,Rural,34.53450000000003
Winter,Rural,34.36500000000003
Winter,Rural,33.25850000000002
Winter,Rural,32.00400000000004
Winter,Rural,31.779000000000025
Winter,Rural,32.339000000000034
Winter,Rural,29.28000000000004
Winter,Rural,30.17550000000002
Winter,Rural,31.336000000000034
Winter,Rural,32.606500000000025
Winter,Rural,34.02850000000003
Winter,Rural,34.62150000000003
Winter,Rural,33.54050000000002
Winter,Rural,33.393000000000015
Winter,Rural,33.36700000000003
Winter,Rural,32.46250000000002
Winter,Rural,31.49600000000003
Winter,Rural,31.88600000000003
Winter,Rural,33.17250000000003
Winter,Rural,33.386000000000024
Winter,Rural,32.124000000000024
Winter,Rural,31.305000000000017
Winter,Rural,30.803500000000035
Winter,Rural,30.228500000000025
Winter,Rural,30.139500000000027
Winter,Rural,30.43100000000003
Winter,Rural,30.790500000000026
Winter,Rural,31.85250000000003
Winter,Rural,33.38800000000002
Winter,Rural,34.27550000000004
Winter,Rural,34.390000000000036
Winter,Rural,33.60750000000002
Winter,Rural,32.21450000000003
Winter,Rural,31.577500000000025
Winter,Rural,28.693500000000018
Winter,Rural,29.574500000000036
Winter,Rural,31.049000000000024
Winter,Rural,34.62750000000004
Winter,Rural,35.22650000000004
Winter,Rural,35.21250000000005
Winter,Rural,34.010000000000026
Winter,Rural,33.68650000000002
Winter,Rural,33.70800000000001
Winter,Rural,33.258500000000026
Winter,Rural,32.03900000000004
Winter,Rural,31.233000000000033
Winter,Rural,31.91700000000003
Winter,Rural,32.942500000000024
Winter,Rural,31.000500000000024
Winter,Rural,30.40550000000003
Winter,Rural,29.98550000000003
Winter,Rural,29.375500000000024
Winter,Rural,29.16750000000003
Winter,Rural,29.412000000000017
Winter,Rural,30.25000000000002
Winter,Rural,31.543000000000017
Winter,Rural,32.974000000000025
Winter,Rural,33.85150000000003
Winter,Rural,33.71300000000002
Winter,Rural,32.31250000000004
Winter,Rural,31.177500000000027
Winter,Rural,31.325500000000023
Winter,Rural,33.40750000000003
Winter,Rural,34.772000000000034
Winter,Rural,35.51150000000003
Winter,Rural,35.18600000000002
Winter,Rural,34.71700000000003
Winter,Rural,33.97100000000004
Winter,Rural,33.80500000000004
Winter,Rural,33.019000000000034
Winter,Rural,32.03750000000004
Winter,Rural,31.51550000000004
Winter,Rural,32.04300000000003
Winter,Rural,32.047000000000025
Winter,Rural,30.82950000000003
Winter,Rural,30.134000000000015
Winter,Rural,30.123500000000035
Winter,Rural,29.71800000000003
Winter,Rural,29.208500000000026
Winter,Rural,29.00500000000003
Winter,Rural,29.069000000000027
Winter,Rural,29.748500000000014
Winter,Rural,31.36800000000003
Winter,Rural,32.884500000000024
Winter,Rural,33.39600000000004
Winter,Rural,29.892000000000024
Winter,Rural,32.59300000000003
Winter,Rural,33.96450000000003
Winter,Rural,31.475000000000023
Winter,Rural,30.806500000000035
Winter,Rural,29.968000000000018
Winter,Rural,29.147000000000048
Winter,Rural,29.40450000000003
Winter,Rural,29.84250000000003
Winter,Rural,29.54200000000003
Winter,Rural,28.93500000000002
Winter,Rural,28.486000000000026
Winter,Rural,28.583000000000027
Winter,Rural,29.558500000000027
Winter,Rural,31.29350000000003
Winter,Rural,30.490500000000036
Winter,Rural,31.173000000000037
Winter,Rural,32.91550000000002
Winter,Rural,30.942000000000036
Winter,Rural,29.762500000000028
Winter,Rural,29.199000000000023
Winter,Rural,28.566000000000038
Winter,Rural,28.009000000000025
Winter,Rural,27.91900000000004
Winter,Rural,28.284500000000037
Winter,Rural,29.08400000000004
Winter,Rural,30.47750000000004
Winter,Rural,31.652500000000032
Winter,Rural,29.232000000000035
Winter,Rural,30.091000000000037
Winter,Rural,30.551500000000033
Winter,Rural,30.781000000000024
Winter,Rural,31.49150000000002
Winter,Rural,32.46250000000002
Winter,Rural,35.76750000000003
Winter,Rural,32.64400000000003
Winter,Rural,30.422000000000036
Winter,Rural,29.22750000000003
Winter,Rural,28.54750000000002
Winter,Rural,28.055000000000025
Winter,Rural,27.886000000000035
Winter,Rural,28.290500000000037
Winter,Rural,29.358000000000025
Winter,Rural,31.166000000000018
Winter,Rural,28.767500000000034
Winter,Rural,29.613000000000035
Winter,Rural,30.316500000000026
Winter,Rural,30.74800000000004
Winter,Rural,31.389500000000034
Winter,Rural,32.16800000000002
Winter,Rural,33.01050000000002
Winter,Rural,33.52700000000003
Winter,Rural,33.91050000000002
Winter,Rural,34.22950000000002
Winter,Rural,33.01700000000003
Winter,Rural,30.45550000000002
Winter,Rural,28.839000000000034
Winter,Rural,28.07950000000003
Winter,Rural,27.921500000000027
Winter,Rural,28.28650000000003
Winter,Rural,29.761000000000042
Winter,Rural,30.439500000000027
Winter,Rural,31.500500000000024
Winter,Rural,32.20350000000002
Winter,Rural,32.90650000000002
Winter,Rural,33.21600000000003
Winter,Rural,33.24500000000004
Winter,Rural,33.894500000000036
Winter,Rural,34.876500000000036
Winter,Rural,34.10900000000002
Winter,Rural,32.36200000000003
Winter,Rural,29.99750000000003
Pre-monsoon,Urban,33.28555555555559
Pre-monsoon,Urban,32.5555555555556
Pre-monsoon,Urban,33.670800000000014
Pre-monsoon,Urban,34.74132075471701
Pre-monsoon,Urban,35.02629629629633
Pre-monsoon,Urban,36.118518518518556
Pre-monsoon,Urban,34.84600000000003
Pre-monsoon,Urban,35.50781818181823
Pre-monsoon,Urban,33.97145454545458
Pre-monsoon,Urban,35.2696363636364
Pre-monsoon,Urban,35.885636363636394
Pre-monsoon,Urban,35.85327272727275
Pre-monsoon,Urban,34.17181818181822
Pre-monsoon,Urban,35.23909090909093
Pre-monsoon,Urban,35.624909090909114
Pre-monsoon,Urban,35.483454545454585
Pre-monsoon,Urban,33.434000000000026
Pre-monsoon,Urban,34.273636363636385
Pre-monsoon,Urban,35.19000000000004
Pre-monsoon,Urban,35.92127272727275
Pre-monsoon,Urban,35.379818181818216
Pre-monsoon,Urban,35.72818181818186
Pre-monsoon,Urban,35.9518181818182
Pre-monsoon,Urban,34.21000000000002
Pre-monsoon,Urban,34.97800000000003
Pre-monsoon,Urban,35.524909090909105
Pre-monsoon,Urban,35.49254545454547
Pre-monsoon,Urban,35.52709090909096
Pre-monsoon,Urban,34.04963636363638
Pre-monsoon,Urban,34.87290909090911
Pre-monsoon,Urban,35.38236363636366
Pre-monsoon,Urban,35.33290909090912
Pre-monsoon,Urban,35.33836363636367
Pre-monsoon,Urban,36.20454545454548
Pre-monsoon,Urban,33.06703703703707
Pre-monsoon,Urban,33.55436363636367
Pre-monsoon,Urban,34.39618181818184
Pre-monsoon,Urban,35.1336363636364
Pre-monsoon,Urban,35.36672727272731
Pre-monsoon,Urban,35.412181818181836
Pre-monsoon,Urban,35.99909090909093
Pre-monsoon,Urban,36.49327272727275
Pre-monsoon,Urban,33.53509090909094
Pre-monsoon,Urban,34.69436363636367
Pre-monsoon,Urban,35.26854545454549
Pre-monsoon,Urban,36.36927272727278
Pre-monsoon,Urban,37.044545454545485
Pre-monsoon,Urban,36.30309090909093
Pre-monsoon,Urban,33.76127272727276
Pre-monsoon,Urban,34.95690909090912
Pre-monsoon,Urban,35.80309090909093
Pre-monsoon,Urban,36.60163636363641
Pre-monsoon,Urban,37.1616363636364
Pre-monsoon,Urban,36.53555555555558
Pre-monsoon,Urban,34.72236363636367
Pre-monsoon,Urban,36.084545454545484
Pre-monsoon,Urban,36.8747272727273
Pre-monsoon,Urban,37.40636363636366
Pre-monsoon,Urban,35.836181818181835
Pre-monsoon,Urban,35.26963636363638
Pre-monsoon,Urban,32.344615384615416
Pre-monsoon,Urban,34.24309090909094
Pre-monsoon,Urban,36.55545454545459
Pre-monsoon,Urban,37.108181818181855
Pre-monsoon,Urban,37.435090909090945
Pre-monsoon,Urban,37.210727272727304
Pre-monsoon,Urban,36.31545454545458
Pre-monsoon,Urban,37.022962962962986
Pre-monsoon,Urban,36.768181818181844
Pre-monsoon,Urban,32.839454545454565
Pre-monsoon,Urban,33.816181818181825
Pre-monsoon,Urban,34.863090909090936
Pre-monsoon,Urban,35.342000000000034
Pre-monsoon,Urban,35.9787272727273
Pre-monsoon,Urban,36.83472727272731
Pre-monsoon,Urban,37.21872727272731
Pre-monsoon,Urban,37.260545454545486
Pre-monsoon,Urban,37.11800000000003
Pre-monsoon,Urban,37.04454545454547
Pre-monsoon,Urban,37.784181818181835
Pre-monsoon,Urban,38.44345454545458
Pre-monsoon,Urban,33.94163636363639
Pre-monsoon,Urban,35.696909090909124
Pre-monsoon,Urban,36.82527272727277
Pre-monsoon,Urban,37.70090909090912
Pre-monsoon,Urban,38.10527272727275
Pre-monsoon,Urban,38.23036363636366
Pre-monsoon,Urban,37.86090909090911
Pre-monsoon,Urban,37.47800000000002
Pre-monsoon,Urban,37.70672727272729
Pre-monsoon,Urban,38.48090909090912
Pre-monsoon,Urban,33.77545454545458
Pre-monsoon,Urban,34.828545454545484
Pre-monsoon,Urban,36.33109090909094
Pre-monsoon,Urban,37.41400000000002
Pre-monsoon,Urban,38.11690909090911
Pre-monsoon,Urban,38.976545454545494
Pre-monsoon,Urban,39.26890909090911
Pre-monsoon,Urban,37.85218181818183
Pre-monsoon,Urban,37.174727272727296
Pre-monsoon,Urban,36.99290909090912
Pre-monsoon,Urban,34.48636363636366
Pre-monsoon,Urban,35.963454545454574
Pre-monsoon,Urban,39.1816363636364
Pre-monsoon,Urban,40.257272727272756
Pre-monsoon,Urban,40.62381818181821
Pre-monsoon,Urban,40.12090909090914
Pre-monsoon,Urban,39.3307272727273
Pre-monsoon,Urban,38.3376363636364
Pre-monsoon,Urban,37.46563636363639
Pre-monsoon,Urban,36.59872727272731
Pre-monsoon,Urban,34.29836363636367
Pre-monsoon,Urban,35.09072727272729
Pre-monsoon,Urban,36.41436363636366
Pre-monsoon,Urban,37.80636363636364
Pre-monsoon,Urban,39.43218181818186
Pre-monsoon,Urban,40.33909090909095
Pre-monsoon,Urban,40.2507272727273
Pre-monsoon,Urban,39.84454545454548
Pre-monsoon,Urban,38.896545454545496
Pre-monsoon,Urban,38.08309090909095
Pre-monsoon,Urban,37.39727272727274
Pre-monsoon,Urban,33.620181818181834
Pre-monsoon,Urban,34.7576363636364
Pre-monsoon,Urban,35.76345454545457
Pre-monsoon,Urban,36.92200000000003
Pre-monsoon,Urban,37.98781818181821
Pre-monsoon,Urban,38.6096363636364
Pre-monsoon,Urban,38.92963636363638
Pre-monsoon,Urban,39.5605454545455
Pre-monsoon,Urban,39.206363636363676
Pre-monsoon,Urban,38.412545454545466
Pre-monsoon,Urban,38.15654545454548
Pre-monsoon,Urban,33.273272727272754
Pre-monsoon,Urban,35.118363636363654
Pre-monsoon,Urban,36.10200000000001
Pre-monsoon,Urban,36.66309090909093
Pre-monsoon,Urban,37.16636363636367
Pre-monsoon,Urban,37.55327272727274
Pre-monsoon,Urban,37.69254545454548
Pre-monsoon,Urban,37.483090909090926
Pre-monsoon,Urban,36.92927272727276
Pre-monsoon,Urban,37.416545454545485
Pre-monsoon,Urban,33.62600000000003
Pre-monsoon,Urban,33.94309090909095
Pre-monsoon,Urban,35.11472727272731
Pre-monsoon,Urban,36.0467272727273
Pre-monsoon,Urban,36.63872727272731
Pre-monsoon,Urban,36.908545454545475
Pre-monsoon,Urban,36.98090909090911
Pre-monsoon,Urban,36.20818181818185
Pre-monsoon,Urban,35.97981818181821
Pre-monsoon,Urban,37.504181818181834
Pre-monsoon,Urban,33.91400000000002
Pre-monsoon,Urban,35.098727272727295
Pre-monsoon,Urban,35.98054545454547
Pre-monsoon,Urban,36.608181818181855
Pre-monsoon,Urban,37.23290909090911
Pre-monsoon,Urban,37.25290909090911
Pre-monsoon,Urban,36.82890909090912
Pre-monsoon,Urban,36.8107272727273
Pre-monsoon,Urban,32.80854545454548
Pre-monsoon,Urban,33.71000000000002
Pre-monsoon,Urban,34.74127272727274
Pre-monsoon,Urban,36.01800000000003
Pre-monsoon,Urban,36.822000000000024
Pre-monsoon,Urban,37.384545454545474
Pre-monsoon,Urban,36.264909090909114
Pre-monsoon,Urban,35.45800000000003
Pre-monsoon,Urban,37.08709090909096
Pre-monsoon,Urban,37.684909090909116
Pre-monsoon,Urban,37.48018181818184
Pre-monsoon,Urban,36.73872727272732
Pre-monsoon,Urban,37.52563636363638
Pre-monsoon,Urban,36.22018181818185
Pre-monsoon,Urban,36.713272727272766
Pre-monsoon,Urban,37.189636363636396
Pre-monsoon,Urban,37.013636363636394
Pre-monsoon,Urban,33.80490909090911
Pre-monsoon,Urban,37.08709090909092
Pre-monsoon,Urban,37.87836363636366
Pre-monsoon,Urban,36.27909090909094
Pre-monsoon,Urban,36.52418181818185
Pre-monsoon,Urban,36.10890909090912
Pre-monsoon,Urban,35.392545454545484
Pre-monsoon,Urban,37.732545454545495
Pre-monsoon,Urban,37.69072727272729
Pre-monsoon,Urban,37.24127272727276
Pre-monsoon,Urban,34.326727272727304
Pre-monsoon,Urban,34.70090909090913
Pre-monsoon,Urban,36.03727272727275
Pre-monsoon,Urban,36.50781818181821
Pre-monsoon,Urban,36.45290909090912
Pre-monsoon,Urban,36.328181818181854
Pre-monsoon,Urban,36.986363636363656
Pre-monsoon,Urban,36.8016363636364
Pre-monsoon,Urban,36.71872727272731
Pre-monsoon,Urban,36.7747272727273
Pre-monsoon,Urban,36.4296363636364
Pre-monsoon,Urban,36.87145454545457
Pre-monsoon,Urban,37.59218181818185
Pre-monsoon,Urban,38.42527272727275
Pre-monsoon,Urban,37.824545454545486
Pre-monsoon,Urban,36.73690909090913
Pre-monsoon,Urban,37.061636363636396
Pre-monsoon,Urban,36.72054545454548
Pre-monsoon,Urban,38.53363636363639
Pre-monsoon,Urban,37.56781818181822
Pre-monsoon,Urban,36.121272727272746
Pre-monsoon,Urban,37.25872727272731
Pre-monsoon,Urban,37.31145454545458
Pre-monsoon,Urban,37.05109090909094
Pre-monsoon,Urban,38.139454545454576
Pre-monsoon,Urban,37.92818181818185
Pre-monsoon,Urban,37.370000000000026
Pre-monsoon,Urban,35.71145454545457
Pre-monsoon,Urban,36.730363636363656
Pre-monsoon,Urban,36.93400000000003
Pre-monsoon,Urban,37.36745454545457
Pre-monsoon,Urban,37.88963636363639
Pre-monsoon,Urban,37.36527272727275
Pre-monsoon,Urban,36.82890909090912
Pre-monsoon,Urban,33.084545454545484
Pre-monsoon,Urban,35.12236363636365
Pre-monsoon,Urban,36.3616363636364
Pre-monsoon,Urban,36.62381818181821
Pre-monsoon,Urban,37.01509090909092
Pre-monsoon,Urban,37.12600000000003
Pre-monsoon,Urban,33.33363636363639
Pre-monsoon,Urban,35.265636363636375
Pre-monsoon,Urban,36.27981818181821
Pre-monsoon,Urban,36.656666666666695
Pre-monsoon,Urban,36.720181818181835
Pre-monsoon,Urban,37.24490909090912
Pre-monsoon,Urban,33.3667272727273
Pre-monsoon,Urban,35.10854545454547
Pre-monsoon,Urban,36.49945454545457
Pre-monsoon,Urban,36.93036363636366
Pre-monsoon,Rural,36.4456363636364
Pre-monsoon,Rural,33.692222222222256
Pre-monsoon,Rural,35.337636363636385
Pre-monsoon,Rural,36.64745454545457
Pre-monsoon,Rural,37.50963636363639
Pre-monsoon,Rural,33.91290909090911
Pre-monsoon,Rural,35.650727272727295
Pre-monsoon,Rural,37.13290909090912
Pre-monsoon,Rural,37.79618181818185
Pre-monsoon,Rural,37.677636363636395
Pre-monsoon,Rural,36.09727272727275
Pre-monsoon,Rural,34.64200000000003
Pre-monsoon,Rural,36.46600000000003
Pre-monsoon,Rural,37.42781818181822
Pre-monsoon,Rural,37.54381818181821
Pre-monsoon,Rural,36.95481481481485
Pre-monsoon,Rural,35.291818181818215
Pre-monsoon,Rural,35.13703703703706
Pre-monsoon,Rural,35.115454545454575
Pre-monsoon,Rural,36.60672727272729
Pre-monsoon,Rural,36.94127272727275
Pre-monsoon,Rural,36.5398181818182
Pre-monsoon,Rural,35.80018181818185
Pre-monsoon,Rural,35.15654545454549
Pre-monsoon,Rural,35.281851851851876
Pre-monsoon,Rural,35.818148148148175
Pre-monsoon,Rural,35.66454545454548
Pre-monsoon,Rural,36.670727272727305
Pre-monsoon,Rural,36.43472727272731
Pre-monsoon,Rural,36.120545454545486
Pre-monsoon,Rural,36.196909090909124
Pre-monsoon,Rural,36.3351851851852
Pre-monsoon,Rural,36.03333333333335
Pre-monsoon,Rural,35.29436363636368
Pre-monsoon,Rural,33.86018867924532
Pre-monsoon,Rural,34.971454545454584
Pre-monsoon,Rural,36.16636363636366
Pre-monsoon,Rural,36.60018181818184
Pre-monsoon,Rural,36.46854545454548
Pre-monsoon,Rural,36.784909090909125
Pre-monsoon,Rural,36.97400000000002
Pre-monsoon,Rural,36.767454545454555
Pre-monsoon,Rural,36.174000000000035
Pre-monsoon,Rural,34.19909090909094
Pre-monsoon,Rural,35.21872727272731
Pre-monsoon,Rural,36.02381818181821
Pre-monsoon,Rural,36.20127272727275
Pre-monsoon,Rural,36.04854545454549
Pre-monsoon,Rural,35.75400000000002
Pre-monsoon,Rural,35.7896363636364
Pre-monsoon,Rural,36.347454545454575
Pre-monsoon,Rural,36.62054545454547
Pre-monsoon,Rural,33.64018181818184
Pre-monsoon,Rural,34.31909090909094
Pre-monsoon,Rural,34.66927272727276
Pre-monsoon,Rural,34.752909090909114
Pre-monsoon,Rural,34.55909090909094
Pre-monsoon,Rural,35.85181818181821
Pre-monsoon,Rural,36.5845454545455
Pre-monsoon,Rural,34.854363636363665
Pre-monsoon,Rural,33.010727272727294
Pre-monsoon,Rural,35.40345454545458
Pre-monsoon,Rural,34.63036363636367
Pre-monsoon,Rural,36.97800000000004
Pre-monsoon,Rural,34.55000000000003
Pre-monsoon,Rural,36.87618181818185
Pre-monsoon,Rural,39.069272727272754
Pre-monsoon,Rural,34.21490566037738
Pre-monsoon,Rural,35.26781818181821
Pre-monsoon,Rural,36.20490909090912
Pre-monsoon,Rural,39.23072727272729
Pre-monsoon,Rural,39.24927272727276
Pre-monsoon,Rural,34.60527272727274
Pre-monsoon,Rural,35.868545454545476
Pre-monsoon,Rural,36.85145454545458
Pre-monsoon,Rural,37.00163636363639
Pre-monsoon,Rural,39.00963636363637
Pre-monsoon,Rural,39.84600000000002
Pre-monsoon,Rural,39.492545454545485
Pre-monsoon,Rural,38.94854545454548
Pre-monsoon,Rural,35.7238181818182
Pre-monsoon,Rural,37.090000000000025
Pre-monsoon,Rural,37.724074074074096
Pre-monsoon,Rural,38.05888888888891
Pre-monsoon,Rural,38.24592592592595
Pre-monsoon,Rural,37.8416363636364
Pre-monsoon,Rural,37.63545454545458
Pre-monsoon,Rural,38.368909090909106
Pre-monsoon,Rural,39.449636363636394
Pre-monsoon,Rural,39.82854545454548
Pre-monsoon,Rural,40.13181818181822
Pre-monsoon,Rural,40.18481481481484
Pre-monsoon,Rural,40.05111111111114
Pre-monsoon,Rural,33.931454545454564
Pre-monsoon,Rural,34.6416363636364
Pre-monsoon,Rural,36.37509090909094
Pre-monsoon,Rural,37.74309090909096
Pre-monsoon,Rural,38.608545454545485
Pre-monsoon,Rural,39.23145454545456
Pre-monsoon,Rural,38.13909090909094
Pre-monsoon,Rural,39.53036363636366
Pre-monsoon,Rural,39.6227272727273
Pre-monsoon,Rural,39.64454545454549
Pre-monsoon,Rural,39.47945454545458
Pre-monsoon,Rural,33.72490909090914
Pre-monsoon,Rural,34.63400000000003
Pre-monsoon,Rural,37.51036363636366
Pre-monsoon,Rural,38.44927272727274
Pre-monsoon,Rural,39.19000000000003
Pre-monsoon,Rural,39.632909090909116
Pre-monsoon,Rural,38.59909090909094
Pre-monsoon,Rural,37.82054545454548
Pre-monsoon,Rural,38.52527272727274
Pre-monsoon,Rural,39.33509090909092
Pre-monsoon,Rural,39.53654545454549
Pre-monsoon,Rural,39.791818181818215
Pre-monsoon,Rural,39.90636363636365
Pre-monsoon,Rural,39.360909090909125
Pre-monsoon,Rural,38.517272727272754
Pre-monsoon,Rural,32.498000000000026
Pre-monsoon,Rural,33.491818181818225
Pre-monsoon,Rural,38.86781818181821
Pre-monsoon,Rural,39.303090909090926
Pre-monsoon,Rural,39.06090909090913
Pre-monsoon,Rural,39.39145454545458
Pre-monsoon,Rural,38.95981818181823
Pre-monsoon,Rural,39.55436363636369
Pre-monsoon,Rural,39.997272727272744
Pre-monsoon,Rural,39.8318181818182
Pre-monsoon,Rural,39.33800000000004
Pre-monsoon,Rural,38.44018181818185
Pre-monsoon,Rural,37.35981818181821
Pre-monsoon,Rural,32.01254545454549
Pre-monsoon,Rural,32.88418181818186
Pre-monsoon,Rural,35.99181818181821
Pre-monsoon,Rural,37.73109090909092
Pre-monsoon,Rural,38.54563636363638
Pre-monsoon,Rural,39.2136363636364
Pre-monsoon,Rural,40.097636363636376
Pre-monsoon,Rural,39.24333333333337
Pre-monsoon,Rural,39.23690909090914
Pre-monsoon,Rural,39.581272727272776
Pre-monsoon,Rural,38.97181818181822
Pre-monsoon,Rural,37.75400000000002
Pre-monsoon,Rural,37.295454545454575
Pre-monsoon,Rural,37.74127272727275
Pre-monsoon,Rural,37.858363636363656
Pre-monsoon,Rural,38.739454545454585
Pre-monsoon,Rural,39.370727272727294
Pre-monsoon,Rural,40.15836363636366
Pre-monsoon,Rural,40.449636363636394
Pre-monsoon,Rural,39.430000000000035
Pre-monsoon,Rural,39.10709090909092
